type,ambient_temperature,battery_id_x,Capacity,Voltage_measured,Current_measured,Temperature_measured,Time,Predicted_Capacity
discharge,4,B0042,0.0968191218275757,2.613327939295293,-3.9348711002995205,24.529804368213703,503.5194827586207,0.0938092348744485
discharge,4,B0042,0.084400548913451,2.608476192107696,-3.934008926590529,24.521420210496924,499.7989534883721,0.08759606689836717
discharge,4,B0042,0.0977012171667452,2.602763654326182,-3.9338909734981846,24.62650032369771,501.24817441860466,0.0938919225120746
discharge,4,B0042,0.0851742647657266,2.5909779927483028,-3.933060350490301,24.561944088587065,496.72431764705885,0.08651149419067643
discharge,4,B0042,0.0847199354487912,2.5818616349209504,-3.932813311811252,24.349376846518034,497.7702470588235,0.08568919518518964
discharge,4,B0042,0.0854883696989364,2.5894657078700765,-3.931442483824809,24.839628028264915,493.41035714285715,0.08591009813336918
discharge,4,B0042,0.085777499334335,2.7432466596912497,-3.872629777810758,18.66421642737719,302.66749999999996,0.08517335827355482
discharge,4,B0042,0.0859555325524583,2.7253834676969557,-3.866632309551034,18.036688378070966,291.52112,0.08497424552715115
discharge,4,B0042,0.0861479697965832,2.719690012340044,-3.8630523511206363,18.05907472602224,286.08014285714285,0.08373849685338942
discharge,4,B0042,0.0865245080899333,2.615760645023181,-3.936202619996637,24.76547773055195,523.3220909090909,0.0882533642147227
discharge,4,B0042,0.0867603642868573,2.5894472814365503,-3.935267346074326,25.247650848522692,518.4830574712644,0.0869455730503395
discharge,4,B0042,0.0866202538937107,2.5730668910828003,-3.9325874401041494,24.850317398468412,507.4925411764706,0.08709328069063328
discharge,4,B0042,0.0869802394927499,2.7401588017218357,-3.8727999832071216,18.864531156596232,307.41328846153846,0.08516744440260877
discharge,4,B0042,0.0738778711347396,2.5703065006615917,-3.933637026469156,25.750153086607327,517.6708023255813,0.07950737056989628
discharge,4,B0042,0.0877586570223188,2.554774172450461,-3.9300907584627907,25.21018088822031,499.9639879518072,0.08778208222030902
discharge,4,B0042,0.0879057630027299,2.569770688194377,-3.930747740189577,25.400612986280134,500.71344578313256,0.08779442554960187
discharge,4,B0042,0.0880878488220017,2.5650203867450827,-3.929501181608493,25.47246500800018,495.99131707317076,0.08763050303237221
discharge,4,B0042,0.0883425026815871,2.5498903733729468,-3.9291239411789904,25.706669825333492,497.7653536585366,0.08594621772101829
discharge,4,B0042,0.0746305533274507,2.5413092924587812,-3.9284467564220784,25.73079046383608,492.44075308641976,0.08153858841837218
discharge,4,B0042,0.0748569866512269,2.5322112945564674,-3.9267682674435918,25.610151874322735,487.62673750000005,0.08665376940009947
discharge,4,B0042,0.0752757364314176,2.5336398931006547,-3.9278468443801535,25.871001272619925,495.0532345679012,0.08165210591282097
discharge,4,B0042,0.0753235186048872,2.5300104336765608,-3.925658466397316,25.600970602838455,483.58532911392405,0.08665376940009947
discharge,4,B0042,0.0755376530236719,2.5687661609629626,-3.9058724989108504,22.97283104775157,403.36045454545456,0.07981050271449174
discharge,4,B0042,0.0758428560612825,2.6667675405848925,-3.863354268170434,19.739623944709617,297.5364693877551,0.07923025253692717
discharge,4,B0042,0.0759921803489148,3.1051211862160657,-3.22393930405399,6.0573358126113375,53.240300000000005,0.07412430594401374
discharge,4,B0042,0.0762165260959199,3.133556616526209,-3.2244838322579623,6.452306826213871,53.3698,0.073145207351763
discharge,4,B0042,0.0621692314155252,3.1754074399247436,-3.1336357808131234,5.8829411130714435,47.07077777777778,0.062174412521055204
discharge,4,B0042,0.0759822277461493,3.1020164592437833,-3.22409515037382,7.141415346306763,53.2625,0.07388722280242548
discharge,4,B0042,0.0622701354894356,3.145442873663138,-3.134890688113641,4.976092805264432,47.23622222222222,0.0645242151672531
discharge,4,B0042,0.0625944660879844,3.165260215451401,-3.133774776537717,6.411857494253951,47.32944444444445,0.0630240749289345
discharge,4,B0042,1.4377344766079456,3.375833171038118,-0.9606132638664066,8.336150156814936,2796.765658643326,1.44006769187304
discharge,4,B0042,1.5246019289244055,3.4250125349211604,-0.9944195894158236,8.088311260303595,2842.7718228941685,1.5214588205642157
discharge,4,B0042,1.5215273965539478,3.427812476893316,-0.9986292541736457,8.108636077883194,2825.473753812636,1.5180326614407094
discharge,4,B0042,1.5155323631175952,3.4260236276092266,-1.000771073097313,8.179473273978417,2808.442417582418,1.5126124530797975
discharge,4,B0042,1.5044249661534554,3.4271379640174575,-1.0029400958959638,8.133323147997126,2781.563783964365,1.5036504417737446
discharge,4,B0042,1.5001507149498807,3.4224753028837007,-1.002976218809888,8.221548017024787,2773.987129753915,1.4972247123284925
discharge,4,B0042,1.489011227320312,3.4137666152192323,-1.0029036577307848,8.196033184015116,2753.9369524886874,1.4867782975319863
discharge,4,B0042,1.4810149357562843,3.415284661394718,-1.002852610333621,8.16363192494008,2746.923234090909,1.4802357603636194
discharge,4,B0042,1.476262027748574,3.411339830211172,-1.002761137143926,8.182297960881899,2732.432377314815,1.4716041071986685
discharge,4,B0042,1.466255102543896,3.4061717366816366,-1.0028500275234071,8.239851195999249,2720.9997321016167,1.4652640523098457
discharge,4,B0042,1.459328259381702,3.404061107280645,-1.0027529355519174,8.314381068196377,2708.206853488372,1.4573679553497276
discharge,4,B0042,1.445704157754381,3.3920891926927386,-1.0027471224260915,8.203300249486226,2689.868776995305,1.4402677339127408
discharge,4,B0042,1.4400686089389023,3.3962072676781316,-1.0026619793717584,8.252382764570392,2680.8521631205676,1.4300954771794807
discharge,4,B0042,1.4290313659547842,3.3958270656297245,-1.0027406479573473,8.247452041994244,2660.204794749403,1.424876331189931
discharge,4,B0042,1.414172188151386,3.3924931276502392,-1.0027179745166037,8.179356055314594,2641.725604819277,1.4123687580431488
discharge,4,B0042,1.415603079129078,3.3892835023894143,-1.0026894950538923,8.338006312253379,2632.3613203883497,1.4104067245912655
discharge,4,B0042,1.3994410223300702,3.377876069069322,-1.0025103497063335,8.29333079590238,2623.663325183374,1.3951596809789515
discharge,4,B0042,1.395963528579491,3.386987302997725,-1.0024134076376698,8.373136255476883,2604.182455665025,1.3852044783909596
discharge,4,B0042,1.3929784652630588,3.3829130588839496,-1.0024655689800792,8.329037453715971,2591.519270471464,1.3855037640238757
discharge,4,B0042,1.3740772023800918,3.377465140772935,-1.0024461693775724,8.396128944133208,2578.55714,1.380544456604327
discharge,4,B0042,1.3752493030002435,3.3780934843236405,-1.0023555158671449,8.43692173445999,2561.3136565656564,1.3689746270295549
discharge,4,B0042,1.3671966130854505,3.364163079749718,-1.0023378437056383,8.419794670115083,2559.7286962025314,1.3639859384684678
discharge,4,B0042,1.356887600783644,3.370585386380934,-1.0021679698004895,8.409805733876954,2542.6519207161123,1.3521847991232563
discharge,4,B0042,1.3449320225969348,3.366371835007897,-1.0021759719497005,8.370055044633526,2527.4902139175256,1.3406119264017533
discharge,4,B0042,1.3374691704584258,3.3609438971566736,-1.0021900129076768,8.33428157906845,2514.7429818181818,1.333645564488405
discharge,24,B0034,0.7459302957645664,3.1178767585161347,-1.9933511025949644,38.95836982096889,902.346505263158,1.0610576508784375
discharge,24,B0034,1.6623217152845853,3.3022762078952894,-1.9787478556297065,39.10734156415766,1614.6665355029586,1.6168048958085504
discharge,24,B0034,1.645087369694532,3.3294991412960915,-1.9609699675983687,39.20920805238827,1615.9246617210683,1.6502429294244154
discharge,24,B0034,1.620729289277574,3.349383007098789,-1.9366251479989427,38.936075977838854,1615.1168149253733,1.6271844407004723
discharge,24,B0034,1.5967402025126003,3.3541317530780055,-1.9296993194196932,38.60445981652459,1609.4006506024098,1.6079158960580457
discharge,24,B0034,1.4856500618812698,3.369692035482086,-1.8861346839189568,37.79484872719341,1604.4286930091187,1.5029502951996363
discharge,24,B0034,1.4866702197497013,3.3729072074215103,-1.878796746756769,37.65277428767197,1601.3937852760737,1.4964595724636647
discharge,24,B0034,1.4701330958405268,3.376976361461993,-1.8723916722187983,37.916660924048166,1601.1302153846154,1.4848047831695104
discharge,24,B0034,1.4565041801019636,3.3791099564139224,-1.8590598981345452,37.78228277348195,1601.3245727554179,1.473221854863004
discharge,24,B0034,1.4418961035576472,3.3845619896694177,-1.8455810936527004,37.58309361555109,1598.9487881619937,1.4489330205080337
discharge,24,B0034,1.4370949588970292,3.383128626739751,-1.8444812955511098,37.550522561172464,1596.661931034483,1.4423202850762094
discharge,24,B0034,1.4458703624967404,3.386094893398142,-1.8435378224723704,37.681954258546924,1595.96523659306,1.4501033174813742
discharge,24,B0034,1.432104054561837,3.3916477322319594,-1.8296929439731453,37.440274736517715,1595.045911111111,1.4392090948660563
discharge,24,B0034,1.426720633302465,3.3914152987340263,-1.8286913393639905,37.402773880575964,1591.8665207667725,1.4376113107081907
discharge,24,B0034,1.4230846885129826,3.3964131813944722,-1.814675242457079,37.26498054251946,1589.8437588424438,1.4479025245282404
discharge,24,B0034,1.4409479522418909,3.403051791482094,-1.8075203268976412,37.57056960108926,1591.7694322580644,1.4457600021518617
discharge,24,B0034,1.486901544051865,3.4002648970649156,-1.8262934110095792,38.400250729227935,1597.6791974110033,1.4929715477627608
discharge,24,B0034,1.5245313226850703,3.402154252869035,-1.8395285698527164,39.102942991019354,1601.3489935275081,1.5185174325044282
discharge,24,B0034,1.4629049605190707,3.407206655670775,-1.8047483945772267,37.80351021576893,1593.7999346405227,1.4589583479817947
discharge,24,B0034,1.423079450854989,3.40457425061066,-1.7959916493195849,37.356060000664904,1586.1531749174917,1.4313385955494484
discharge,24,B0034,1.4051040863603437,3.4067467727915552,-1.7812711406754866,37.060765242795725,1581.7796744186046,1.4162185974395365
discharge,24,B0034,1.6329463925070862,3.3275949092435453,-1.9422323790824172,39.94613025797718,1601.9221727574752,1.626412641621294
discharge,24,B0034,1.5687138208259117,3.387012528508769,-1.8688152377047642,38.718351533776065,1615.3946357615894,1.5710528777320332
discharge,24,B0034,1.5149520966053402,3.39384813983459,-1.8406021933680257,38.13133154918682,1611.1442233333332,1.5144881171135112
discharge,24,B0034,1.4855182940634626,3.402076433585375,-1.8125906145533162,37.90482918212311,1607.0651744966442,1.4849193572820616
discharge,24,B0034,1.480771929049074,3.400466282848084,-1.811039196281483,38.06681078125698,1603.5917567567567,1.4849558117337103
discharge,24,B0034,1.484026357317059,3.403080958466395,-1.8097841749979178,38.24251669378548,1597.7815952380952,1.4814438407839603
discharge,24,B0034,1.4922153055506522,3.407052505558257,-1.8021093934434649,38.56098530062726,1599.5947576791807,1.4851665139781896
discharge,24,B0034,1.473312924099279,3.4060276994838254,-1.8008156494611305,38.38922286871294,1594.559467353952,1.4697927103802804
discharge,24,B0034,1.441593178980006,3.408174888188947,-1.7788779160462762,37.90831705954933,1595.1113931034483,1.4404846990004752
discharge,24,B0034,1.4225873198015788,3.405126191511401,-1.7776506180150586,37.78900459955153,1590.2087743055554,1.4269372352687728
discharge,24,B0034,1.4266489379486664,3.409764436063523,-1.7757913058945813,37.86846066954593,1583.5853531468533,1.4298737343116628
discharge,24,B0034,1.4596775560238575,3.410480218060336,-1.781934305037178,38.32719437027863,1586.0228070175438,1.4579230404646009
discharge,24,B0034,1.4396159938545154,3.4102489283524577,-1.7740392922449235,38.222749634083,1585.347383802817,1.4398000633482024
discharge,24,B0034,1.4195512657848512,3.414435733868324,-1.758159329896538,37.708662488006475,1580.8881347517731,1.4174572618518906
discharge,24,B0034,1.4118101714470452,3.408669177651725,-1.7644624847782389,37.8703638417689,1580.0155338078291,1.4163644006570657
discharge,24,B0034,1.4044196701845313,3.4118322352896917,-1.7624729823299456,37.83489284744581,1575.0151899641578,1.4139119582019433
discharge,24,B0034,1.4735059098606866,3.412313772481234,-1.7852228610575493,39.269306296372,1586.1979642857143,1.470874553566412
discharge,24,B0034,1.492658600645149,3.405524658886995,-1.806117173524204,40.1506450904851,1587.3319964157706,1.488236454532579
discharge,24,B0034,1.4820260149945934,3.4127729990150324,-1.7898966673086716,39.44313364004617,1578.9673176895305,1.4758388108810974
discharge,24,B0034,1.423575357658995,3.41593075137528,-1.758859551535341,38.297063967355626,1572.7342472727273,1.4206521984024867
discharge,24,B0034,1.403825219724535,3.4144624633056706,-1.7569483309674612,38.00009263186773,1567.7702417582418,1.409143571530928
discharge,24,B0034,1.5363173478836123,3.3922002422487143,-1.8535542744661238,39.66453202372923,1577.0498795620438,1.525179147432487
discharge,24,B0034,1.5440367168176732,3.3972119520639095,-1.8469058434531276,40.503647950320534,1590.3177854545454,1.5306348365918094
discharge,24,B0034,1.507892155360249,3.4077342186972084,-1.8097199415357077,39.602225792574906,1587.9747956204378,1.498657260419304
discharge,24,B0034,1.8203060058691092,3.3050275542473186,-1.951674467634044,43.00893271743553,1786.0398279220778,1.7800942991639803
discharge,24,B0034,1.5936575758226643,3.3502911943233946,-1.920877053556143,40.644956330312624,1588.8162454212454,1.6023876388290381
discharge,24,B0034,1.533070464968097,3.378826251452736,-1.8756315967870998,39.63966215341089,1581.7056826568266,1.532259853345405
discharge,24,B0034,1.4862143093107285,3.390518073285361,-1.837523884399117,39.16680148065847,1581.9897444444446,1.4984187046865294
discharge,24,B0034,1.5029318848267783,3.3875269079595323,-1.837691838037471,39.82254974386062,1585.8167222222223,1.4977918093837173
discharge,24,B0034,1.5202185406928062,3.3911818711119515,-1.8447319494358396,40.67552783597673,1584.3941189591078,1.517973238180275
discharge,24,B0034,1.5118194735004464,3.3908356318370907,-1.8363552560101448,40.582538417129676,1584.0065783582088,1.5071798174320756
discharge,24,B0034,1.464601301820905,3.396934021472626,-1.804847667473282,39.68434675523556,1577.5381052631578,1.4782027412887628
discharge,24,B0034,1.4546140961511749,3.3994906529891593,-1.7965264889900279,39.47995207463314,1575.2591735849055,1.4556827787030366
discharge,24,B0034,1.4333400490204142,3.398148342941736,-1.7880255809187031,39.48992781243276,1575.1951704545454,1.454427929623841
discharge,24,B0034,1.449326234639616,3.3988819411159534,-1.794490448292537,39.852310270589804,1572.0255399239543,1.4531099683195097
discharge,24,B0034,1.495199821798908,3.39792955934304,-1.810046150714452,40.873690307547484,1578.1769087452471,1.4903715967887161
discharge,24,B0034,1.4720590241846008,3.3987236708202504,-1.8015738065563545,40.55984735939729,1575.9028358778626,1.4715691263318937
discharge,24,B0034,1.4097383014648728,3.408026711831573,-1.7534517505866214,38.988662122088876,1569.1071884615385,1.411334371826878
discharge,24,B0034,1.3861944181384176,3.4076313780555267,-1.7513221260920175,38.71511147644418,1561.103484496124,1.3897884288757887
discharge,24,B0034,1.3624125407550536,3.4078858873581264,-1.7425277851045473,38.51149851182021,1559.105560311284,1.3697185027087093
discharge,24,B0034,1.4471377445077278,3.4003875411941866,-1.7826705089192836,40.11247928545639,1568.583887596899,1.4490218438133682
discharge,24,B0034,1.4554483390450048,3.407662296724597,-1.7740815054978625,40.84012758949483,1570.2502217898832,1.4499665601027838
discharge,24,B0034,1.4423952167302958,3.403252905688179,-1.7809841749397886,40.34896923001637,1565.2111796875001,1.4428483738523374
discharge,24,B0034,1.377541945989605,3.406174357529073,-1.7471820950512558,38.95729074496056,1557.1933661417322,1.3751036668736234
discharge,24,B0034,1.3539935892900532,3.404973694436225,-1.7381443680997497,38.737112007998334,1555.3134308300396,1.3561954485061705
discharge,24,B0034,1.5509038861664448,3.3580774287935813,-1.8824146171130414,40.23106087638425,1571.2977843137255,1.543311420196303
discharge,24,B0034,1.5562932697752867,3.38250056099739,-1.8524024614367005,40.929553501935686,1588.8949143968873,1.5372686811589205
discharge,24,B0034,1.5067526605064707,3.390086865994553,-1.826530681368946,39.993709319022244,1576.4318228346458,1.4888865846284585
discharge,24,B0034,1.444138733302766,3.392978809154906,-1.7929643530908494,39.102261938527306,1571.1117579365077,1.447851875865368
discharge,24,B0034,1.4144103811292437,3.400527096110287,-1.7679531131415924,38.637036104045876,1563.781721115538,1.4122108281731856
discharge,24,B0034,1.3897574212362729,3.4009920061492966,-1.758494914822024,38.457946337552535,1560.960088,1.3884908479420648
discharge,24,B0034,1.449968311475299,3.395963139634734,-1.7913624328840858,39.988534225003114,1565.541968,1.4463120562299436
discharge,24,B0034,1.4678653068012166,3.399629787670528,-1.7913224989214864,40.84025138634754,1569.575912,1.4640011296960873
discharge,24,B0034,1.4290644310445066,3.3983167205445777,-1.7734088198098006,39.641733784991594,1560.7192782258064,1.413415336793162
discharge,24,B0034,1.376744834668327,3.3985395120761073,-1.7476951824023106,38.82196729294637,1558.331627530364,1.3713794574320366
discharge,24,B0034,1.3515813262521057,3.40654652300618,-1.7290779932589337,38.27601981086533,1549.635481632653,1.350016313416406
discharge,24,B0034,1.353993472828928,3.4067781130872956,-1.72909022193074,38.30615482092432,1552.8688734693878,1.352628423511497
discharge,24,B0034,1.3577165116893766,3.4044214192090116,-1.7360856942372698,38.50347850214561,1550.6778155737704,1.355397257852623
discharge,24,B0034,1.334169315351027,3.4020136665550305,-1.7266849618679287,38.25735173096823,1549.2037530864197,1.3370911199100544
discharge,24,B0034,1.3372147888783987,3.408929572366065,-1.7171675465127407,38.29433048905591,1546.2171776859502,1.3391200868307482
discharge,24,B0034,1.339045224276927,3.407512024075691,-1.7243425380133646,38.19006452807095,1541.6595684647302,1.3411024515796672
discharge,24,B0034,1.3439244604756322,3.4012246723873063,-1.7314023398283604,38.326737735855446,1540.9259708333334,1.3434551501762255
discharge,24,B0034,1.3454786192090245,3.4019343263921806,-1.7315370302816349,38.32611292006217,1542.8077125000002,1.3434228358128126
discharge,24,B0034,1.3482263029682544,3.4080993396118826,-1.7217927604432464,38.2504483640825,1540.2694937238493,1.3471919218177097
discharge,24,B0034,1.3373192299576058,3.4012585484878985,-1.728989688622418,38.2552215314073,1537.3475210084034,1.337295737475219
discharge,24,B0034,1.3402523341553034,3.400118948427692,-1.7363791085179336,38.48279267792551,1534.0707426160338,1.3408741913110105
discharge,24,B0034,1.329096568237912,3.4044380735101045,-1.719164905948962,38.208311929566015,1537.9075949367088,1.3323754848385938
discharge,24,B0034,1.3323485655766352,3.4027761465827293,-1.7265467227383982,38.37963443029051,1535.1456949152544,1.3331008944979532
discharge,24,B0034,1.3501541310555516,3.407661438923026,-1.7266289012334217,38.847888287026734,1538.4641355932201,1.3460751567249258
discharge,24,B0034,1.381523441054128,3.406219322901771,-1.7439767424511523,39.557936969963265,1541.43975,1.3735993552782293
discharge,24,B0034,1.3835971952817807,3.4034838365227253,-1.7438949547598261,39.995989656775905,1543.6448983050848,1.380858049789059
discharge,24,B0034,1.33011618620809,3.4016436558810628,-1.7239330841004026,38.637111363644244,1535.931965811966,1.332491949327573
discharge,24,B0034,1.3176982121703231,3.401100143150002,-1.7215733668196036,38.17458507378806,1525.6640344827586,1.320580369225718
discharge,24,B0034,1.3063657719651272,3.4062456980134717,-1.7115169207570664,37.843091229031046,1522.858095238095,1.3311634050528212
discharge,24,B0034,1.3381567383793782,3.4046096545156024,-1.7218255733894665,38.7849806497393,1532.0969956896554,1.337494029646589
discharge,24,B0034,1.3563258092165067,3.3978374456616303,-1.7464028089407726,39.47058624854092,1528.930406926407,1.3656515613527518
discharge,24,B0034,1.3648997529550058,3.3958647763622594,-1.7536342273893653,39.616544282358014,1531.5172782608695,1.3692373114059162
discharge,24,B0034,1.3337639975535058,3.4029256137765205,-1.726531730710585,38.42381623938057,1523.701441048035,1.332431681645419
discharge,24,B0034,1.3060123668658763,3.4052852363977686,-1.7162971244779046,38.11461669687029,1519.0731359649121,1.3148654189735447
discharge,24,B0034,1.3101868361375808,3.4007629589889867,-1.7241037426046357,38.33391837467719,1516.988422907489,1.3143606631819724
discharge,24,B0034,1.3567668941696105,3.4011297944340977,-1.7342392045795048,39.42514383600651,1525.4307719298247,1.3513713367095064
discharge,24,B0034,1.3916857433587717,3.399331416433364,-1.7519633999941744,40.31506674016322,1530.8504298245614,1.384027327080951
discharge,24,B0034,1.3629935079344777,3.398152161778585,-1.741661014368029,39.53448316157278,1526.1611585903083,1.3553435856200187
discharge,24,B0034,1.3211711973900628,3.4035091903916523,-1.7213520368201807,38.372032249725855,1516.666337777778,1.3199219251460934
discharge,24,B0034,1.3074869015593356,3.3990218794534157,-1.721324905272874,38.3101923015924,1518.3007911111113,1.3103225125696418
discharge,24,B0034,1.3105881895483489,3.405793405509288,-1.7112135934528911,38.27774779605142,1514.4889151785715,1.3196739774817283
discharge,24,B0034,1.376312668196664,3.3956244120578263,-1.7569109821992535,40.33419148592562,1526.9851866666668,1.3773011719993795
discharge,24,B0034,1.391764929132287,3.4001518929197316,-1.757472358582005,40.792299203925786,1527.4604222222224,1.3821924280698281
discharge,24,B0034,1.3649746353453525,3.395401002342427,-1.7545668980958757,39.99900717802978,1517.5704484304933,1.3688055923406421
discharge,24,B0034,1.3219093937291897,3.3978188140801495,-1.7345909430155575,38.79391154228234,1507.0300678733033,1.3268055454314212
discharge,24,B0034,1.3090033888073913,3.392562018908607,-1.7419815147499942,38.67005005769116,1502.834409090909,1.319216646398043
discharge,24,B0034,1.3327005721973733,3.4017204105726306,-1.7240295509078702,38.826649526191886,1512.3525363636365,1.3302435132520507
discharge,24,B0034,1.7423975189669398,3.483606791060758,-1.5139109254949328,40.05350414099234,2200.1990875,1.7675194143659303
discharge,24,B0034,1.37734756281946,3.4027541068274787,-1.7448643036753844,39.897511110710575,1524.2943783783785,1.3765151077526483
discharge,24,B0034,1.34875988767775,3.3995180325888734,-1.7422768724138988,39.19724306140694,1513.4808545454546,1.3481232745191856
discharge,24,B0034,1.3501504559881146,3.4048948132853294,-1.7317619046601733,38.90698912730004,1507.8144383561646,1.3453194081730226
discharge,24,B0034,1.3387814875085953,3.3989458032986057,-1.739445719099781,38.9149334799284,1505.2710550458714,1.3383999839596117
discharge,24,B0034,1.3253371210402685,3.402552549263599,-1.7291852801439969,38.753372299612906,1501.1217695852536,1.332679879883279
discharge,24,B0034,1.3308160596334049,3.3917372089469744,-1.7552053099717762,39.091854428154555,1499.7524259259258,1.3352416252186168
discharge,24,B0034,1.333083376618503,3.3991639100189026,-1.737147942355728,38.79791433490267,1502.2318611111111,1.3316518056605844
discharge,24,B0034,1.3333226534895923,3.3961519106185554,-1.745052664118294,38.87342544692156,1495.419348837209,1.3301477169213123
discharge,24,B0034,1.3264281097516477,3.3999185413872,-1.7341883809096077,38.72429474171124,1498.3927990654206,1.3269271480590876
discharge,24,B0034,1.323971040986857,3.3978502356030442,-1.7344002765471267,38.693927613601694,1496.0924859813085,1.3226250021396142
discharge,24,B0034,1.3249364225071156,3.399278705498605,-1.7344615887918815,38.83689474258565,1496.7673971962618,1.3259587999836784
discharge,24,B0034,1.3283067675570923,3.3939910299099147,-1.742256501584371,38.98262569198278,1493.5755680751174,1.3211690869945358
discharge,24,B0034,1.314584348909226,3.3920728040875394,-1.7506020276231051,39.05103186903436,1488.0860613207547,1.3227621333530535
discharge,24,B0034,1.3166841798543305,3.3991110461098466,-1.7318011089547243,38.79001119015603,1490.3639528301887,1.3216515471458516
discharge,24,B0034,1.3041727649654071,3.3951909424310767,-1.739970121407176,38.89401391225136,1486.8165734597158,1.3126839203377616
discharge,24,B0034,1.3534450073572306,3.3964846031258618,-1.7427011000827155,40.171574663158054,1503.353262910798,1.3532901349757998
discharge,24,B0034,1.371294082513786,3.3944748695197244,-1.760997748530553,41.036063659744045,1506.0245023474179,1.3729858392060723
discharge,24,B0034,1.357699321922511,3.396433031795198,-1.7510064310910844,40.43961489235272,1501.2752830188679,1.3604496089037648
discharge,24,B0034,1.3286903090919502,3.391155270712207,-1.7476615383639926,39.651877682602084,1489.8790904761904,1.3360185778871776
discharge,24,B0034,1.3143943268181724,3.3954871643674824,-1.7371328418496277,39.17910732689236,1484.457009569378,1.3141354603015543
discharge,24,B0034,1.3866783030110723,3.379530577955077,-1.783351496989513,40.11810121003218,1507.3419597989948,1.3885551373434692
discharge,24,B0034,1.3868330458429208,3.392303218262864,-1.7701661084313474,40.80596825835928,1514.9449339622643,1.3845479718294342
discharge,24,B0034,1.3548037379291014,3.4001334063326007,-1.7401783923806775,39.68459882372221,1508.3341232227488,1.353062073864383
discharge,24,B0034,1.3255787669951669,3.3936424232686777,-1.7373219803903293,39.35391690299882,1497.0185980861243,1.3270193173607552
discharge,24,B0034,1.3119728676377551,3.4010015677885193,-1.726421739308256,38.77497438559527,1492.5105048076923,1.3185842035453539
discharge,24,B0034,1.3064487948795198,3.400303147037451,-1.724198613794499,38.265844006523615,1486.6018300970875,1.3074936644904718
discharge,24,B0034,1.3418431880549024,3.4014259376568985,-1.7352631240732406,39.684480872315234,1496.569642512077,1.340583367731275
discharge,24,B0034,1.3609210170759327,3.3937688197583182,-1.7542912065406973,40.52184920089411,1499.4532512077294,1.3601055462376277
discharge,24,B0034,1.329960367739497,3.4028151642018596,-1.7326282784227318,39.34384441360489,1486.6764146341463,1.3280095651498973
discharge,24,B0034,1.299069387625936,3.402086089777065,-1.7211553304454028,38.612144786286876,1481.7185196078424,1.3049587987885887
discharge,24,B0034,1.2984544371955695,3.3974407926386454,-1.7293251908726686,38.61589548680076,1474.808300492611,1.3048951371985635
discharge,24,B0034,1.317648609161009,3.3900153291758643,-1.748688834226016,39.405725006770766,1477.7804876847292,1.31770884652466
discharge,24,B0034,1.3360648564106594,3.400059046026382,-1.7409400126466616,39.93466601122023,1486.9033284313725,1.3348173052603232
discharge,24,B0034,1.3635797361860138,3.3987353103697178,-1.7514562329904435,41.55493252456659,1491.4913365853658,1.3565398295592814
discharge,24,B0034,1.3333112541544827,3.3928187346829195,-1.74898635457315,40.30936955838523,1479.419,1.332613205757946
discharge,24,B0034,1.3023273463118925,3.3901374196096965,-1.7463412570660508,39.63376472877464,1466.5120746268656,1.3107286240071674
discharge,24,B0034,1.2888728444455877,3.3844914074498393,-1.7543675539321288,39.39726410153058,1462.21859,1.2975879585633643
discharge,24,B0034,1.2902746194203034,3.3921220546792745,-1.7346999432389854,39.0556543100656,1464.203935,1.2932513024626817
discharge,24,B0034,1.292407565676824,3.389816955641987,-1.7433417157972704,39.19214857830457,1459.338472361809,1.2932815094590333
discharge,24,B0034,1.295409150510234,3.3881964986011384,-1.7522140323058732,39.3246784315448,1455.2339646464648,1.2951447886332739
discharge,24,B0034,1.283229881592695,3.392372693620385,-1.7406561651353165,39.020958953665634,1453.3554365482235,1.2931335247565812
discharge,24,B0034,1.4557454024367815,3.358127018403626,-1.8482512574133538,41.16886509114224,1503.2189408866996,1.4513581653867502
discharge,24,B0034,1.454676342673242,3.364053240911128,-1.8493953640798932,41.53076127734769,1518.2132780487805,1.4553855095347057
discharge,24,B0034,1.423427718198495,3.38037517618057,-1.799535657719212,40.356748083739475,1512.9743284313724,1.414691229921642
discharge,24,B0034,1.392551210363313,3.3797467260326504,-1.7883422605091341,39.90529016402678,1507.845472906404,1.3906743511902726
discharge,24,B0034,1.3765732493746907,3.3837448301974815,-1.7775400800465015,39.6263343523975,1501.6629950495048,1.371091349979956
discharge,24,B0034,1.3810190828982352,3.3829140225864784,-1.7773805764791353,40.251117050644716,1505.2689504950495,1.3828896735345675
discharge,24,B0034,1.4007568321672863,3.378266732241365,-1.7969239114736186,41.283654940230946,1509.0261237623763,1.3988044415085972
discharge,24,B0034,1.374645303479972,3.386601516930243,-1.7752050021088221,40.27720417425089,1502.43484,1.3727781193843334
discharge,24,B0034,1.3345924114397838,3.3873478555743026,-1.7638472050606406,39.45873788590029,1488.6289849246232,1.3334355907766449
discharge,24,B0034,1.336396621564738,3.38392547221985,-1.7725760652080313,39.29135666075848,1483.453303030303,1.3316830694468005
discharge,24,B0034,1.3069152971756248,3.389334235413473,-1.7406273194455324,39.19247737595364,1480.2390913705585,1.308757148356046
discharge,24,B0034,1.341539456674081,3.3898762516669514,-1.7523330419103602,39.89211507709229,1487.9683181818182,1.335957203079513
discharge,24,B0034,1.346388970161922,3.387534636174606,-1.7613727505178338,40.35117578100876,1485.6718680203046,1.343798193930539
